0000000001,0000000000,002848,-73210,085148,-02564,021035,016241,0,0
0000000002,0000000200,009124,-75548,081683,-02597,019491,019498,0,0
0000000003,0000000400,015359,-77586,077900,-02618,017864,022673,0,0
0000000004,0000000600,021537,-79320,073809,-02628,016167,025757,0,0
0000000005,0000000800,027628,-80739,069425,-02628,014404,028738,0,0
0000000006,0000001000,033609,-81840,064771,-02612,012582,031600,0,0
0000000007,0000001200,039459,-82618,059857,-02588,010708,034335,0,0
0000000008,0000001400,045153,-83070,054709,-02551,008788,036935,0,0
0000000009,0000001600,050668,-83195,049344,-02502,006832,039383,0,0
0000000010,0000001800,055984,-82991,043783,-02441,004845,041674,0,0
0000000011,0000002000,061080,-82460,038052,-02371,002840,043799,0,0
0000000012,0000002200,065932,-81602,032171,-02289,000820,045746,0,0
0000000013,0000002400,070525,-80424,026162,-02194,-01205,047510,0,0
0000000014,0000002600,074840,-78929,020049,-02094,-03229,049084,0,0
0000000015,0000002800,078862,-77119,013857,-01981,-05243,050464,0,0
0000000016,0000003000,082570,-75007,007610,-01859,-07236,051639,0,0
0000000017,0000003200,085951,-72599,001336,-01727,-09204,052606,0,0
0000000018,0000003400,088997,-69905,-04947,-01587,-11139,053366,0,0
0000000019,0000003600,091688,-66935,-11209,-01440,-13031,053912,0,0
0000000020,0000003800,094017,-63700,-17426,-01288,-14875,054242,0,0
0000000021,0000004000,095976,-60215,-23575,-01126,-16660,054355,0,0
0000000022,0000004200,097557,-56492,-29630,-00958,-18384,054251,0,0
0000000023,0000004400,098753,-52543,-35572,-00787,-20038,053931,0,0
0000000024,0000004600,099558,-48389,-41370,-00610,-21613,053393,0,0
0000000025,0000004800,099970,-44044,-47004,-00430,-23105,052643,0,0
0000000026,0000005000,099989,-39527,-52454,-00247,-24509,051681,0,0
0000000027,0000005200,099613,-34852,-57697,-00061,-25818,050516,0,0
0000000028,0000005400,098841,-30039,-62712,000127,-27030,049145,0,0
0000000029,0000005600,097682,-25107,-67482,000316,-28135,047580,0,0
0000000030,0000005800,096138,-20078,-71983,000506,-29133,045822,0,0
0000000031,0000006000,094212,-14969,-76201,000695,-30018,043881,0,0
0000000032,0000006200,091917,-09799,-80116,000881,-30784,041766,0,0
0000000033,0000006400,089256,-04593,-83717,001067,-31434,039480,0,0
0000000034,0000006600,086244,000631,-86986,001250,-31959,037039,0,0
0000000035,0000006800,082893,005852,-89912,001430,-32361,034445,0,0
0000000036,0000007000,079213,011053,-92485,001604,-32639,031716,0,0
0000000037,0000007200,075221,016210,-94691,001775,-32792,028857,0,0
0000000038,0000007400,070934,021301,-96526,001940,-32816,025881,0,0
0000000039,0000007600,066365,026309,-97978,002099,-32712,022802,0,0
0000000040,0000007800,061535,031213,-99043,002251,-32480,019628,0,0
0000000041,0000008000,056460,035992,-99718,002395,-32126,016375,0,0
0000000042,0000008200,051165,040631,-99999,002532,-31644,013055,0,0
0000000043,0000008400,045666,045111,-99886,002660,-31040,009679,0,0
0000000044,0000008600,039987,049411,-99376,002779,-30317,006264,0,0
0000000045,0000008800,034152,053515,-98479,002889,-29477,002822,0,0
0000000046,0000009000,028180,057410,-97188,002990,-28522,-00635,0,0
0000000047,0000009200,022098,061078,-95515,003081,-27457,-04092,0,0
0000000048,0000009400,015927,064505,-93468,003158,-26285,-07535,0,0
0000000049,0000009600,009696,067676,-91051,003228,-25013,-10953,0,0
0000000050,0000009800,003425,070581,-88273,003283,-23642,-14331,0,0
0000000051,0000010000,-02858,073209,-85148,003329,-22184,-17655,0,0
0000000052,0000010200,-09132,075546,-81685,003362,-20636,-20911,0,0
0000000053,0000010400,-15370,077585,-77900,003387,-19013,-24085,0,0
0000000054,0000010600,-21546,079318,-73811,003396,-17313,-27170,0,0
0000000055,0000010800,-27637,080738,-69426,003393,-15549,-30149,0,0
0000000056,0000011000,-33618,081839,-64772,003380,-13727,-33014,0,0
0000000057,0000011200,-39469,082617,-59858,003353,-11853,-35749,0,0
0000000058,0000011400,-45163,083069,-54710,003316,-09934,-38346,0,0
0000000059,0000011600,-50677,083194,-49345,003267,-07977,-40797,0,0
0000000060,0000011800,-55993,082990,-43784,003210,-05991,-43085,0,0
0000000061,0000012000,-61090,082459,-38053,003136,-03986,-45209,0,0
0000000062,0000012200,-65942,081601,-32172,003054,-01965,-47160,0,0
0000000063,0000012400,-70535,080423,-26163,002962,000060,-48923,0,0
0000000064,0000012600,-74850,078928,-20050,002859,002083,-50498,0,0
0000000065,0000012800,-78872,077118,-13858,002746,004095,-51875,0,0
0000000066,0000013000,-82579,075006,-07611,002624,006090,-53053,0,0
0000000067,0000013200,-85961,072598,-01337,002492,008059,-54020,0,0
0000000068,0000013400,-89006,069904,004946,002355,009994,-54780,0,0
0000000069,0000013600,-91698,066934,011208,002209,011886,-55326,0,0
0000000070,0000013800,-94026,063699,017425,002053,013729,-55656,0,0
0000000071,0000014000,-95985,060214,023574,001894,015514,-55769,0,0
0000000072,0000014200,-97566,056491,029629,001726,017239,-55665,0,0
0000000073,0000014400,-98762,052542,035571,001555,018890,-55344,0,0
0000000074,0000014600,-99568,048388,041369,001378,020467,-54807,0,0
0000000075,0000014800,-99980,044043,047003,001195,021960,-54057,0,0
0000000076,0000015000,-99998,039526,052453,001012,023364,-53095,0,0
0000000077,0000015200,-99623,034851,057696,000826,024673,-51930,0,0
0000000078,0000015400,-98851,030038,062711,000640,025884,-50559,0,0
0000000079,0000015600,-97691,025106,067481,000451,026989,-48991,0,0
0000000080,0000015800,-96147,020077,071982,000261,027987,-47236,0,0
0000000081,0000016000,-94222,014968,076200,000072,028869,-45295,0,0
0000000082,0000016200,-91927,009798,080115,-00116,029638,-43177,0,0
0000000083,0000016400,-89266,004592,083716,-00299,030285,-40894,0,0
0000000084,0000016600,-86254,-00632,086985,-00482,030813,-38450,0,0
0000000085,0000016800,-82903,-05853,089911,-00662,031216,-35859,0,0
0000000086,0000017000,-79223,-11054,092484,-00839,031494,-33127,0,0
0000000087,0000017200,-75231,-16211,094690,-01010,031646,-30271,0,0
0000000088,0000017400,-70943,-21302,096525,-01175,031668,-27295,0,0
0000000089,0000017600,-66375,-26310,097977,-01334,031567,-24216,0,0
0000000090,0000017800,-61544,-31214,099042,-01486,031335,-21042,0,0
0000000091,0000018000,-56469,-35993,099717,-01630,030978,-17789,0,0
0000000092,0000018200,-51175,-40632,099998,-01767,030499,-14469,0,0
0000000093,0000018400,-45676,-45112,099885,-01895,029894,-11093,0,0
0000000094,0000018600,-39996,-49412,099375,-02014,029171,-07678,0,0
0000000095,0000018800,-34162,-53516,098478,-02124,028332,-04236,0,0
0000000096,0000019000,-28190,-57411,097187,-02225,027377,-00778,0,0
0000000097,0000019200,-22108,-61079,095514,-02313,026312,002678,0,0
0000000098,0000019400,-15937,-64506,093467,-02393,025140,006124,0,0
0000000099,0000019600,-09706,-67677,091050,-02460,023867,009539,0,0
0000000100,0000019800,-03434,-70582,088272,-02518,022497,012917,0,0
0000000101,0000020000,002848,-73210,085147,-02564,021035,016241,0,0
0000000102,0000020200,009122,-75547,081684,-02597,019491,019497,0,0
0000000103,0000020400,015360,-77586,077899,-02618,017864,022674,0,0
0000000104,0000020600,021536,-79319,073810,-02628,016167,025756,0,0
0000000105,0000020800,027628,-80739,069425,-02628,014404,028738,0,0
0000000106,0000021000,033609,-81840,064771,-02612,012582,031600,0,0
0000000107,0000021200,039459,-82618,059857,-02588,010708,034335,0,0
0000000108,0000021400,045153,-83070,054709,-02551,008788,036935,0,0
0000000109,0000021600,050668,-83195,049344,-02502,006832,039383,0,0
0000000110,0000021800,055984,-82991,043783,-02441,004845,041674,0,0
0000000111,0000022000,061080,-82460,038052,-02371,002840,043799,0,0
0000000112,0000022200,065932,-81602,032171,-02289,000820,045746,0,0
0000000113,0000022400,070525,-80424,026162,-02194,-01205,047510,0,0
0000000114,0000022600,074840,-78929,020049,-02094,-03229,049084,0,0
0000000115,0000022800,078862,-77119,013857,-01981,-05243,050464,0,0
0000000116,0000023000,082570,-75007,007610,-01859,-07236,051639,0,0
0000000117,0000023200,085951,-72599,001336,-01727,-09204,052606,0,0
0000000118,0000023400,088997,-69905,-04947,-01587,-11139,053366,0,0
0000000119,0000023600,091688,-66935,-11209,-01440,-13031,053912,0,0
0000000120,0000023800,094017,-63700,-17426,-01288,-14875,054242,0,0
0000000121,0000024000,095976,-60215,-23575,-01126,-16660,054355,0,0
0000000122,0000024200,097557,-56492,-29630,-00958,-18384,054251,0,0
0000000123,0000024400,098753,-52543,-35572,-00787,-20038,053931,0,0
0000000124,0000024600,099558,-48389,-41370,-00610,-21613,053393,0,0
0000000125,0000024800,099970,-44044,-47004,-00430,-23105,052643,0,0
0000000126,0000025000,099989,-39527,-52454,-00247,-24509,051681,0,0
0000000127,0000025200,099613,-34852,-57697,-00061,-25818,050516,0,0
0000000128,0000025400,098841,-30039,-62712,000127,-27030,049145,0,0
0000000129,0000025600,097682,-25107,-67482,000316,-28135,047580,0,0
0000000130,0000025800,096138,-20078,-71983,000506,-29133,045822,0,0
0000000131,0000026000,094212,-14969,-76201,000695,-30018,043881,0,0
0000000132,0000026200,091917,-09799,-80116,000881,-30784,041766,0,0
0000000133,0000026400,089256,-04593,-83717,001067,-31434,039480,0,0
0000000134,0000026600,086244,000631,-86986,001250,-31959,037039,0,0
0000000135,0000026800,082893,005852,-89912,001430,-32361,034445,0,0
0000000136,0000027000,079213,011053,-92485,001604,-32639,031716,0,0
0000000137,0000027200,075221,016210,-94691,001775,-32792,028857,0,0
0000000138,0000027400,070934,021301,-96526,001940,-32816,025881,0,0
0000000139,0000027600,066365,026309,-97978,002099,-32712,022802,0,0
0000000140,0000027800,061535,031213,-99043,002251,-32480,019628,0,0
0000000141,0000028000,056460,035992,-99718,002395,-32126,016375,0,0
0000000142,0000028200,051165,040631,-99999,002532,-31644,013055,0,0
0000000143,0000028400,045666,045111,-99886,002660,-31040,009679,0,0
0000000144,0000028600,039987,049411,-99376,002779,-30317,006264,0,0
0000000145,0000028800,034152,053515,-98479,002889,-29477,002822,0,0
0000000146,0000029000,028180,057410,-97188,002990,-28522,-00635,0,0
0000000147,0000029200,022098,061078,-95515,003081,-27457,-04092,0,0
0000000148,0000029400,015927,064505,-93468,003158,-26285,-07535,0,0
0000000149,0000029600,009696,067676,-91051,003228,-25013,-10953,0,0
0000000150,0000029800,003425,070581,-88273,003283,-23642,-14331,0,0
0000000151,0000030000,-02858,073209,-85148,003329,-22184,-17655,0,0
0000000152,0000030200,-09132,075546,-81685,003362,-20636,-20911,0,0
0000000153,0000030400,-15370,077585,-77900,003387,-19013,-24085,0,0
0000000154,0000030600,-21546,079318,-73811,003396,-17313,-27170,0,0
0000000155,0000030800,-27637,080738,-69426,003393,-15549,-30149,0,0
0000000156,0000031000,-33618,081839,-64772,003380,-13727,-33014,0,0
0000000157,0000031200,-39469,082617,-59858,003353,-11853,-35749,0,0
0000000158,0000031400,-45163,083069,-54710,003316,-09934,-38346,0,0
0000000159,0000031600,-50677,083194,-49345,003267,-07977,-40797,0,0
0000000160,0000031800,-55993,082990,-43784,003210,-05991,-43085,0,0
0000000161,0000032000,-61090,082459,-38053,003136,-03986,-45209,0,0
0000000162,0000032200,-65942,081601,-32172,003054,-01965,-47160,0,0
0000000163,0000032400,-70535,080423,-26163,002962,000060,-48923,0,0
0000000164,0000032600,-74850,078928,-20050,002859,002083,-50498,0,0
0000000165,0000032800,-78872,077118,-13858,002746,004095,-51875,0,0
0000000166,0000033000,-82579,075006,-07611,002624,006090,-53053,0,0
0000000167,0000033200,-85961,072598,-01337,002492,008059,-54020,0,0
0000000168,0000033400,-89006,069904,004946,002355,009994,-54780,0,0
0000000169,0000033600,-91698,066934,011208,002209,011886,-55326,0,0
0000000170,0000033800,-94026,063699,017425,002053,013729,-55656,0,0
0000000171,0000034000,-95985,060214,023574,001894,015514,-55769,0,0
0000000172,0000034200,-97566,056491,029629,001726,017239,-55665,0,0
0000000173,0000034400,-98762,052542,035571,001555,018890,-55344,0,0
0000000174,0000034600,-99568,048388,041369,001378,020467,-54807,0,0
0000000175,0000034800,-99980,044043,047003,001195,021960,-54057,0,0
0000000176,0000035000,-99998,039526,052453,001012,023364,-53095,0,0
0000000177,0000035200,-99623,034851,057696,000826,024673,-51930,0,0
0000000178,0000035400,-98851,030038,062711,000640,025884,-50559,0,0
0000000179,0000035600,-97691,025106,067481,000451,026989,-48991,0,0
0000000180,0000035800,-96147,020077,071982,000261,027987,-47236,0,0
0000000181,0000036000,-94222,014968,076200,000072,028869,-45295,0,0
0000000182,0000036200,-91927,009798,080115,-00116,029638,-43177,0,0
0000000183,0000036400,-89266,004592,083716,-00299,030285,-40894,0,0
0000000184,0000036600,-86254,-00632,086985,-00482,030813,-38450,0,0
0000000185,0000036800,-82903,-05853,089911,-00662,031216,-35859,0,0
0000000186,0000037000,-79223,-11054,092484,-00839,031494,-33127,0,0
0000000187,0000037200,-75231,-16211,094690,-01010,031646,-30271,0,0
0000000188,0000037400,-70943,-21302,096525,-01175,031668,-27295,0,0
0000000189,0000037600,-66375,-26310,097977,-01334,031567,-24216,0,0
0000000190,0000037800,-61544,-31214,099042,-01486,031335,-21042,0,0
0000000191,0000038000,-56469,-35993,099717,-01630,030978,-17789,0,0
0000000192,0000038200,-51175,-40632,099998,-01767,030499,-14469,0,0
0000000193,0000038400,-45676,-45112,099885,-01895,029894,-11093,0,0
0000000194,0000038600,-39996,-49412,099375,-02014,029171,-07678,0,0
0000000195,0000038800,-34162,-53516,098478,-02124,028332,-04236,0,0
0000000196,0000039000,-28190,-57411,097187,-02225,027377,-00778,0,0
0000000197,0000039200,-22108,-61079,095514,-02313,026312,002678,0,0
0000000198,0000039400,-15937,-64506,093467,-02393,025140,006124,0,0
0000000199,0000039600,-09706,-67677,091050,-02460,023867,009539,0,0
0000000200,0000039800,-03434,-70582,088272,-02518,022497,012917,0,0
0000000201,0000040000,002848,-73210,085147,-02564,021035,016241,0,0
0000000202,0000040200,009122,-75547,081684,-02597,019491,019497,0,0
0000000203,0000040400,015360,-77586,077899,-02618,017864,022674,0,0
0000000204,0000040600,021536,-79319,073810,-02628,016167,025756,0,0
0000000205,0000040800,027628,-80739,069425,-02628,014404,028738,0,0
0000000206,0000041000,033609,-81840,064771,-02612,012582,031600,0,0
0000000207,0000041200,039459,-82618,059857,-02588,010708,034335,0,0
0000000208,0000041400,045153,-83070,054709,-02551,008788,036935,0,0
0000000209,0000041600,050668,-83195,049344,-02502,006832,039383,0,0
0000000210,0000041800,055984,-82991,043783,-02441,004845,041674,0,0
0000000211,0000042000,061080,-82460,038052,-02371,002840,043799,0,0
0000000212,0000042200,065932,-81602,032171,-02289,000820,045746,0,0
0000000213,0000042400,070525,-80424,026162,-02194,-01205,047510,0,0
0000000214,0000042600,074840,-78929,020049,-02094,-03229,049084,0,0
0000000215,0000042800,078862,-77119,013857,-01981,-05243,050464,0,0
0000000216,0000043000,082570,-75007,007610,-01859,-07236,051639,0,0
0000000217,0000043200,085951,-72599,001336,-01727,-09204,052606,0,0
0000000218,0000043400,088997,-69905,-04947,-01587,-11139,053366,0,0
0000000219,0000043600,091688,-66935,-11209,-01440,-13031,053912,0,0
0000000220,0000043800,094017,-63700,-17426,-01288,-14875,054242,0,0
0000000221,0000044000,095976,-60215,-23575,-01126,-16660,054355,0,0
0000000222,0000044200,097557,-56492,-29630,-00958,-18384,054251,0,0
0000000223,0000044400,098753,-52543,-35572,-00787,-20038,053931,0,0
0000000224,0000044600,099558,-48389,-41370,-00610,-21613,053393,0,0
0000000225,0000044800,099970,-44044,-47004,-00430,-23105,052643,0,0
0000000226,0000045000,099989,-39527,-52454,-00247,-24509,051681,0,0
0000000227,0000045200,099613,-34852,-57697,-00061,-25818,050516,0,0
0000000228,0000045400,098841,-30039,-62712,000127,-27030,049145,0,0
0000000229,0000045600,097682,-25107,-67482,000316,-28135,047580,0,0
0000000230,0000045800,096138,-20078,-71983,000506,-29133,045822,0,0
0000000231,0000046000,094212,-14969,-76201,000695,-30018,043881,0,0
0000000232,0000046200,091917,-09799,-80116,000881,-30784,041766,0,0
0000000233,0000046400,089256,-04593,-83717,001067,-31434,039480,0,0
0000000234,0000046600,086244,000631,-86986,001250,-31959,037039,0,0
0000000235,0000046800,082893,005852,-89912,001430,-32361,034445,0,0
0000000236,0000047000,079213,011053,-92485,001604,-32639,031716,0,0
0000000237,0000047200,075221,016210,-94691,001775,-32792,028857,0,0
0000000238,0000047400,070934,021301,-96526,001940,-32816,025881,0,0
0000000239,0000047600,066365,026309,-97978,002099,-32712,022802,0,0
0000000240,0000047800,061535,031213,-99043,002251,-32480,019628,0,0
0000000241,0000048000,056460,035992,-99718,002395,-32126,016375,0,0
0000000242,0000048200,051165,040631,-99999,002532,-31644,013055,0,0
0000000243,0000048400,045666,045111,-99886,002660,-31040,009679,0,0
0000000244,0000048600,039987,049411,-99376,002779,-30317,006264,0,0
0000000245,0000048800,034152,053515,-98479,002889,-29477,002822,0,0
0000000246,0000049000,028180,057410,-97188,002990,-28522,-00635,0,0
0000000247,0000049200,022098,061078,-95515,003081,-27457,-04092,0,0
0000000248,0000049400,015927,064505,-93468,003158,-26285,-07535,0,0
0000000249,0000049600,009696,067676,-91051,003228,-25013,-10953,0,0
0000000250,0000049800,003425,070581,-88273,003283,-23642,-14331,0,0
0000000251,0000050000,-02858,073209,-85148,003329,-22184,-17655,0,0
0000000252,0000050200,-09132,075546,-81685,003362,-20636,-20911,0,0
0000000253,0000050400,-15370,077585,-77900,003387,-19013,-24085,0,0
0000000254,0000050600,-21546,079318,-73811,003396,-17313,-27170,0,0
0000000255,0000050800,-27637,080738,-69426,003393,-15549,-30149,0,0
0000000256,0000051000,-33618,081839,-64772,003380,-13727,-33014,0,0
0000000257,0000051200,-39469,082617,-59858,003353,-11853,-35749,0,0
0000000258,0000051400,-45163,083069,-54710,003316,-09934,-38346,0,0
0000000259,0000051600,-50677,083194,-49345,003267,-07977,-40797,0,0
0000000260,0000051800,-55993,082990,-43784,003210,-05991,-43085,0,0
0000000261,0000052000,-61090,082459,-38053,003136,-03986,-45209,0,0
0000000262,0000052200,-65942,081601,-32172,003054,-01965,-47160,0,0
0000000263,0000052400,-70535,080423,-26163,002962,000060,-48923,0,0
0000000264,0000052600,-74850,078928,-20050,002859,002083,-50498,0,0
0000000265,0000052800,-78872,077118,-13858,002746,004095,-51875,0,0
0000000266,0000053000,-82579,075006,-07611,002624,006090,-53053,0,0
0000000267,0000053200,-85961,072598,-01337,002492,008059,-54020,0,0
0000000268,0000053400,-89006,069904,004946,002355,009994,-54780,0,0
0000000269,0000053600,-91698,066934,011208,002209,011886,-55326,0,0
0000000270,0000053800,-94026,063699,017425,002053,013729,-55656,0,0
0000000271,0000054000,-95985,060214,023574,001894,015514,-55769,0,0
0000000272,0000054200,-97566,056491,029629,001726,017239,-55665,0,0
0000000273,0000054400,-98762,052542,035571,001555,018890,-55344,0,0
0000000274,0000054600,-99568,048388,041369,001378,020467,-54807,0,0
0000000275,0000054800,-99980,044043,047003,001195,021960,-54057,0,0
0000000276,0000055000,-99998,039526,052453,001012,023364,-53095,0,0
0000000277,0000055200,-99623,034851,057696,000826,024673,-51930,0,0
0000000278,0000055400,-98851,030038,062711,000640,025884,-50559,0,0
0000000279,0000055600,-97691,025106,067481,000451,026989,-48991,0,0
0000000280,0000055800,-96147,020077,071982,000261,027987,-47236,0,0
0000000281,0000056000,-94222,014968,076200,000072,028869,-45295,0,0
0000000282,0000056200,-91927,009798,080115,-00116,029638,-43177,0,0
0000000283,0000056400,-89266,004592,083716,-00299,030285,-40894,0,0
0000000284,0000056600,-86254,-00632,086985,-00482,030813,-38450,0,0
0000000285,0000056800,-82903,-05853,089911,-00662,031216,-35859,0,0
0000000286,0000057000,-79223,-11054,092484,-00839,031494,-33127,0,0
0000000287,0000057200,-75231,-16211,094690,-01010,031646,-30271,0,0
0000000288,0000057400,-70943,-21302,096525,-01175,031668,-27295,0,0
0000000289,0000057600,-66375,-26310,097977,-01334,031567,-24216,0,0
0000000290,0000057800,-61544,-31214,099042,-01486,031335,-21042,0,0
0000000291,0000058000,-56469,-35993,099717,-01630,030978,-17789,0,0
0000000292,0000058200,-51175,-40632,099998,-01767,030499,-14469,0,0
0000000293,0000058400,-45676,-45112,099885,-01895,029894,-11093,0,0
0000000294,0000058600,-39996,-49412,099375,-02014,029171,-07678,0,0
0000000295,0000058800,-34162,-53516,098478,-02124,028332,-04236,0,0
0000000296,0000059000,-28190,-57411,097187,-02225,027377,-00778,0,0
0000000297,0000059200,-22108,-61079,095514,-02313,026312,002678,0,0
0000000298,0000059400,-15937,-64506,093467,-02393,025140,006124,0,0
0000000299,0000059600,-09706,-67677,091050,-02460,023867,009539,0,0
0000000300,0000059800,-03434,-70582,088272,-02518,022497,012917,0,0
0000000301,0000060000,002848,-73210,085147,-02564,021035,016241,0,0
0000000302,0000060200,009122,-75547,081684,-02597,019491,019497,0,0
0000000303,0000060400,015360,-77586,077899,-02618,017864,022674,0,0
0000000304,0000060600,021536,-79319,073810,-02628,016167,025756,0,0
0000000305,0000060800,027628,-80739,069425,-02628,014404,028738,0,0
0000000306,0000061000,033609,-81840,064771,-02612,012582,031600,0,0
0000000307,0000061200,039459,-82618,059857,-02588,010708,034335,0,0
0000000308,0000061400,045153,-83070,054709,-02551,008788,036935,0,0
0000000309,0000061600,050668,-83195,049344,-02502,006832,039383,0,0
0000000310,0000061800,055984,-82991,043783,-02441,004845,041674,0,0
0000000311,0000062000,061080,-82460,038052,-02371,002840,043799,0,0
0000000312,0000062200,065932,-81602,032171,-02289,000820,045746,0,0
0000000313,0000062400,070525,-80424,026162,-02194,-01205,047510,0,0
0000000314,0000062600,074840,-78929,020049,-02094,-03229,049084,0,0
0000000315,0000062800,078862,-77119,013857,-01981,-05243,050464,0,0
0000000316,0000063000,082570,-75007,007610,-01859,-07236,051639,0,0
0000000317,0000063200,085951,-72599,001336,-01727,-09204,052606,0,0
0000000318,0000063400,088997,-69905,-04947,-01587,-11139,053366,0,0
0000000319,0000063600,091688,-66935,-11209,-01440,-13031,053912,0,0
0000000320,0000063800,094017,-63700,-17426,-01288,-14875,054242,0,0
0000000321,0000064000,095976,-60215,-23575,-01126,-16660,054355,0,0
0000000322,0000064200,097557,-56492,-29630,-00958,-18384,054251,0,0
0000000323,0000064400,098753,-52543,-35572,-00787,-20038,053931,0,0
0000000324,0000064600,099558,-48389,-41370,-00610,-21613,053393,0,0
0000000325,0000064800,099970,-44044,-47004,-00430,-23105,052643,0,0
0000000326,0000065000,099989,-39527,-52454,-00247,-24509,051681,0,0
0000000327,0000065200,099613,-34852,-57697,-00061,-25818,050516,0,0
0000000328,0000065400,098841,-30039,-62712,000127,-27030,049145,0,0
0000000329,0000065600,097682,-25107,-67482,000316,-28135,047580,0,0
0000000330,0000065800,096138,-20078,-71983,000506,-29133,045822,0,0
0000000331,0000066000,094212,-14969,-76201,000695,-30018,043881,0,0
0000000332,0000066200,091917,-09799,-80116,000881,-30784,041766,0,0
0000000333,0000066400,089256,-04593,-83717,001067,-31434,039480,0,0
0000000334,0000066600,086244,000631,-86986,001250,-31959,037039,0,0
0000000335,0000066800,082893,005852,-89912,001430,-32361,034445,0,0
0000000336,0000067000,079213,011053,-92485,001604,-32639,031716,0,0
0000000337,0000067200,075221,016210,-94691,001775,-32792,028857,0,0
0000000338,0000067400,070934,021301,-96526,001940,-32816,025881,0,0
0000000339,0000067600,066365,026309,-97978,002099,-32712,022802,0,0
0000000340,0000067800,061535,031213,-99043,002251,-32480,019628,0,0
0000000341,0000068000,056460,035992,-99718,002395,-32126,016375,0,0
0000000342,0000068200,051165,040631,-99999,002532,-31644,013055,0,0
0000000343,0000068400,045666,045111,-99886,002660,-31040,009679,0,0
0000000344,0000068600,039987,049411,-99376,002779,-30317,006264,0,0
0000000345,0000068800,034152,053515,-98479,002889,-29477,002822,0,0
0000000346,0000069000,028180,057410,-97188,002990,-28522,-00635,0,0
0000000347,0000069200,022098,061078,-95515,003081,-27457,-04092,0,0
0000000348,0000069400,015927,064505,-93468,003158,-26285,-07535,0,0
0000000349,0000069600,009696,067676,-91051,003228,-25013,-10953,0,0
0000000350,0000069800,003425,070581,-88273,003283,-23642,-14331,0,0
0000000351,0000070000,-02858,073209,-85148,003329,-22184,-17655,0,0
0000000352,0000070200,-09132,075546,-81685,003362,-20636,-20911,0,0
0000000353,0000070400,-15370,077585,-77900,003387,-19013,-24085,0,0
